Event Time,Close Time,Classification,Perceived Severity,Occurrence Count,Last Occurrence Time,Domain,Vendor,Region/Product,Prefecture/Cluster,City/Namespace,RF Cluster/Node,GC/CDC Name,Equipment Type,Equipment ID,Equipment Sub ID,Equipment ID Status,Alarm Type,Alarm Code,Alarm Name,Ageing,Technology,Alarm Description,Probable Cause,Service Affected,EMS,Correlation Type,Incident ID,Entity Family,Reported Severity,Status,Alarm Hierarchy, Ticket ID,Planned Event Name
"2026-08-04
16:24:56 JST","2026-08-04
16:25:00 JST",Deterioration,Critical,1,"2026-08-04
16:24:56 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S001_DU05_017,/ManagedElement/5308427/GNBDUFunction/5/NRCellDU/17,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:56 JST","2026-08-04
16:25:00 JST",Deterioration,Critical,1,"2026-08-04
16:24:56 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S002_DU05_020,/ManagedElement/5308427/GNBDUFunction/5/NRCellDU/20,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:56 JST","2026-08-04
16:25:00 JST",Deterioration,Critical,1,"2026-08-04
16:24:56 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S001_DU05_019,/ManagedElement/5308427/GNBDUFunction/5/NRCellDU/19,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:34 JST","2026-08-04
16:24:39 JST",Outage,Major,1,"2026-08-04
16:24:34 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_DU,RAA1403601620_S002_DU35,/ManagedElement/5308518/GNBDUFunction/35/EP_F1C/240b:c017:0212:1165:0:51:0:35_fd00:ffff:ffff:ffff::422,In-Service,-,10161,aniF1SctpFailure,5 Second(s),5G,"{""PeerAddr"":""fd00:ffff:ffff:ffff::422"",""OperStatus"":""sctplinkdown""}","sctplinkdown,fd00:ffff:ffff:ffff::422",Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:23 JST","2026-08-04
16:24:27 JST",Deterioration,Critical,1,"2026-08-04
16:24:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600747_S003_DU13_049,/ManagedElement/5308427/GNBDUFunction/13/NRCellDU/49,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:23 JST","2026-08-04
16:24:27 JST",Deterioration,Critical,1,"2026-08-04
16:24:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600747_S003_DU13_051,/ManagedElement/5308427/GNBDUFunction/13/NRCellDU/51,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:23 JST","2026-08-04
16:24:27 JST",Deterioration,Critical,1,"2026-08-04
16:24:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600747_S003_DU13_050,/ManagedElement/5308427/GNBDUFunction/13/NRCellDU/50,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:23 JST","2026-08-04
16:24:27 JST",Deterioration,Critical,1,"2026-08-04
16:24:23 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600747_S003_DU13_052,/ManagedElement/5308427/GNBDUFunction/13/NRCellDU/52,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:12 JST","2026-08-04
16:24:16 JST",Deterioration,Critical,1,"2026-08-04
16:24:12 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403601640_S002_DU42_0165,/ManagedElement/5308427/GNBDUFunction/42/NRCellDU/165,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:12 JST","2026-08-04
16:24:16 JST",Deterioration,Critical,1,"2026-08-04
16:24:12 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403601640_S002_DU42_0168,/ManagedElement/5308427/GNBDUFunction/42/NRCellDU/168,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:12 JST","2026-08-04
16:24:16 JST",Deterioration,Critical,1,"2026-08-04
16:24:12 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403601640_S002_DU42_0167,/ManagedElement/5308427/GNBDUFunction/42/NRCellDU/167,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:12 JST","2026-08-04
16:24:16 JST",Deterioration,Critical,1,"2026-08-04
16:24:12 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403601640_S002_DU42_0166,/ManagedElement/5308427/GNBDUFunction/42/NRCellDU/166,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU04_013,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/13,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU04_016,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/16,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU04_014,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/14,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S001_DU04_014,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/14,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S001_DU04_015,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/15,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S001_DU04_013,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/13,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU04_015,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/15,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:08 JST","2026-08-04
16:24:11 JST",Deterioration,Critical,1,"2026-08-04
16:24:08 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S001_DU04_016,/ManagedElement/5308427/GNBDUFunction/4/NRCellDU/16,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:06 JST","2026-08-04
16:24:11 JST",Outage,Major,1,"2026-08-04
16:24:06 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_DU,RAA1403601620_S003_DU36,/ManagedElement/5308518/GNBDUFunction/36/EP_F1C/240b:c017:0212:1165:0:51:0:36_fd00:ffff:ffff:ffff::422,In-Service,-,10161,aniF1SctpFailure,5 Second(s),5G,"{""PeerAddr"":""fd00:ffff:ffff:ffff::422"",""OperStatus"":""sctplinkdown""}","sctplinkdown,fd00:ffff:ffff:ffff::422",Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:24:01 JST","2026-08-04
16:24:06 JST",Outage,Major,1,"2026-08-04
16:24:01 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_DU,RAA1403601620_S001_DU34,/ManagedElement/5308518/GNBDUFunction/34/EP_F1C/240b:c017:0212:1165:0:51:0:34_fd00:ffff:ffff:ffff::422,In-Service,-,10161,aniF1SctpFailure,5 Second(s),5G,"{""PeerAddr"":""fd00:ffff:ffff:ffff::422"",""OperStatus"":""sctplinkdown""}","sctplinkdown,fd00:ffff:ffff:ffff::422",Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:55 JST","2026-08-04
16:23:58 JST",Deterioration,Critical,1,"2026-08-04
16:23:55 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S002_DU28_0110,/ManagedElement/5308427/GNBDUFunction/28/NRCellDU/110,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:55 JST","2026-08-04
16:23:58 JST",Deterioration,Critical,1,"2026-08-04
16:23:55 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S002_DU28_0109,/ManagedElement/5308427/GNBDUFunction/28/NRCellDU/109,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:55 JST","2026-08-04
16:23:58 JST",Deterioration,Critical,1,"2026-08-04
16:23:55 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S002_DU28_0112,/ManagedElement/5308427/GNBDUFunction/28/NRCellDU/112,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:55 JST","2026-08-04
16:23:58 JST",Deterioration,Critical,1,"2026-08-04
16:23:55 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S002_DU28_0111,/ManagedElement/5308427/GNBDUFunction/28/NRCellDU/111,In-Service,-,10050,Cell Initializing,3 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S002_DU06_023,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/23,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S002_DU06_022,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/22,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU06_021,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/21,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S002_DU06_021,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/21,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU06_023,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/23,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU06_022,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/22,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S003_DU06_024,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/24,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:53 JST","2026-08-04
16:23:57 JST",Deterioration,Critical,1,"2026-08-04
16:23:53 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600724_S002_DU06_024,/ManagedElement/5308427/GNBDUFunction/6/NRCellDU/24,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:51 JST","2026-08-04
16:23:52 JST",Deterioration,Critical,1,"2026-08-04
16:23:51 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_CELL,RAA1403600755_S001_DU22_086,/ManagedElement/5308518/GNBDUFunction/22/NRCellDU/86,In-Service,-,10050,Cell Initializing,1 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:51 JST","2026-08-04
16:23:52 JST",Deterioration,Critical,1,"2026-08-04
16:23:51 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_CELL,RAA1403600755_S001_DU22_087,/ManagedElement/5308518/GNBDUFunction/22/NRCellDU/87,In-Service,-,10050,Cell Initializing,1 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:51 JST","2026-08-04
16:23:52 JST",Deterioration,Critical,1,"2026-08-04
16:23:51 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_CELL,RAA1403600755_S001_DU22_088,/ManagedElement/5308518/GNBDUFunction/22/NRCellDU/88,In-Service,-,10050,Cell Initializing,1 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:51 JST","2026-08-04
16:23:52 JST",Deterioration,Critical,1,"2026-08-04
16:23:51 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_CELL,RAA1403600755_S001_DU22_085,/ManagedElement/5308518/GNBDUFunction/22/NRCellDU/85,In-Service,-,10050,Cell Initializing,1 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:47 JST","2026-08-04
16:23:53 JST",Deterioration,Critical,1,"2026-08-04
16:23:47 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S001_DU27_0108,/ManagedElement/5308427/GNBDUFunction/27/NRCellDU/108,In-Service,-,10050,Cell Initializing,6 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:47 JST","2026-08-04
16:23:53 JST",Deterioration,Critical,1,"2026-08-04
16:23:47 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S001_DU27_0105,/ManagedElement/5308427/GNBDUFunction/27/NRCellDU/105,In-Service,-,10050,Cell Initializing,6 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:47 JST","2026-08-04
16:23:53 JST",Deterioration,Critical,1,"2026-08-04
16:23:47 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S001_DU27_0106,/ManagedElement/5308427/GNBDUFunction/27/NRCellDU/106,In-Service,-,10050,Cell Initializing,6 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:47 JST","2026-08-04
16:23:53 JST",Deterioration,Critical,1,"2026-08-04
16:23:47 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S001_DU27_0107,/ManagedElement/5308427/GNBDUFunction/27/NRCellDU/107,In-Service,-,10050,Cell Initializing,6 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:41 JST","2026-08-04
16:23:48 JST",Deterioration,Critical,1,"2026-08-04
16:23:41 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S003_DU29_0114,/ManagedElement/5308427/GNBDUFunction/29/NRCellDU/114,In-Service,-,10050,Cell Initializing,7 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:41 JST","2026-08-04
16:23:48 JST",Deterioration,Critical,1,"2026-08-04
16:23:41 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S003_DU29_0115,/ManagedElement/5308427/GNBDUFunction/29/NRCellDU/115,In-Service,-,10050,Cell Initializing,7 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:41 JST","2026-08-04
16:23:48 JST",Deterioration,Critical,1,"2026-08-04
16:23:41 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S003_DU29_0116,/ManagedElement/5308427/GNBDUFunction/29/NRCellDU/116,In-Service,-,10050,Cell Initializing,7 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:41 JST","2026-08-04
16:23:48 JST",Deterioration,Critical,1,"2026-08-04
16:23:41 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MIDORIKU-SAGAMIHARASHIEAST,tokyo03rdc,MACRO_MMW_CELL,RAA1403600915_S003_DU29_0113,/ManagedElement/5308427/GNBDUFunction/29/NRCellDU/113,In-Service,-,10050,Cell Initializing,7 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:40 JST","2026-08-04
16:23:45 JST",Outage,Major,1,"2026-08-04
16:23:40 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,yamaguchi01rdc,MACRO_MMW_DU,RAA1403600755_S001_DU22,/ManagedElement/5308518/GNBDUFunction/22/EP_F1C/240b:c017:4232:1165:0:51:0:22_fd00:ffff:ffff:ffff::422,In-Service,-,10161,aniF1SctpFailure,5 Second(s),5G,"{""PeerAddr"":""fd00:ffff:ffff:ffff::422"",""OperStatus"":""sctplinkdown""}","sctplinkdown,fd00:ffff:ffff:ffff::422",Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:40 JST","2026-08-04
16:23:51 JST",Outage,Major,1,"2026-08-04
16:23:40 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_DU,RAA1403600724_S002_DU05,/ManagedElement/5308427/GNBDUFunction/5/EP_F1C/240b:c017:1232:3165:0:51:0:166_fd00:ffff:ffff:ffff:2111:2002:0:c,In-Service,-,10161,aniF1SctpFailure,11 Second(s),5G,"{""PeerAddr"":""fd00:ffff:ffff:ffff:2111:2002:0:c"",""OperStatus"":""sctplinkdown""}","sctplinkdown,fd00:ffff:ffff:ffff:2111:2002:0:c",Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:25 JST","2026-08-04
16:23:36 JST",Outage,Major,1,"2026-08-04
16:23:25 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-CHUOKU-SOUTH,tokyo03rdc,MACRO_MMW_DU,RAA1403601640_S002_DU42,/ManagedElement/5308427/GNBDUFunction/42/EP_F1C/240b:c017:02d2:2165:0:51:0:186_fd00:ffff:ffff:ffff:2111:2002:0:c,In-Service,-,10161,aniF1SctpFailure,11 Second(s),5G,"{""PeerAddr"":""fd00:ffff:ffff:ffff:2111:2002:0:c"",""OperStatus"":""sctplinkdown""}","sctplinkdown,fd00:ffff:ffff:ffff:2111:2002:0:c",Yes,OBF,-,-,-,-,Closed,-,-,-
"2026-08-04
16:23:21 JST","2026-08-04
16:23:25 JST",Deterioration,Critical,1,"2026-08-04
16:23:21 JST",RAN,ALTIOSTAR,KANTO    ,KANAGAWA-KEN,SAGAMIHARA-SHI,KNG-MINAMIKU-SOUTH,tokyo03rdc,MACRO_MMW_CELL,RAA1403600759_S001_DU17_066,/ManagedElement/5308427/GNBDUFunction/17/NRCellDU/66,In-Service,-,10050,Cell Initializing,4 Second(s),5G,{},-,Yes,OBF,-,-,-,-,Closed,-,-,-
